bestAnswer,score
0,2.151207E-3
1,5.993214E-1
0,4.907194E-1
1,6.270424E-1
1,9.953763E-1
0,3.318674E-1
1,7.96363E-1
1,6.972262E-1
1,5.908161E-1
1,7.300947E-1
1,5.505503E-1
0,3.184241E-3
1,9.953763E-1
1,7.330751E-1
1,8.100055E-1
1,6.813631E-1
1,7.96363E-1
1,5.94384E-1
1,6.270424E-1
1,5.908161E-1
1,8.196575E-1
1,6.341389E-1
0,2.8826E-1
1,9.983694E-1
0,3.318674E-1
1,5.912793E-1
0,4.907194E-1
1,9.994104E-1
1,5.855209E-1
0,4.119326E-1
1,6.421406E-1
1,5.873903E-1
1,6.442093E-1
1,5.438321E-1
0,1.059665E-3
1,6.366415E-1
1,6.773402E-1
0,3.318674E-1
1,5.438321E-1
1,6.773402E-1
1,9.984598E-1
1,6.265987E-1
0,3.318674E-1
1,6.270424E-1
1,5.438321E-1
1,7.422343E-1
1,5.438321E-1
1,5.760657E-1
1,5.908161E-1
1,5.023544E-1
1,5.908161E-1
1,5.908161E-1
1,5.023544E-1
1,9.984046E-1
1,9.984854E-1
1,5.908161E-1
1,7.96363E-1
1,7.477525E-1
0,4.907194E-1
1,6.974936E-1
1,6.393025E-1
1,6.348199E-1
1,5.908161E-1
1,5.993214E-1
0,3.318674E-1
0,4.929207E-1
0,2.053576E-3
1,5.993214E-1
1,7.353234E-1
1,7.96363E-1
1,5.330948E-1
1,6.820593E-1
1,7.099417E-1
1,7.96363E-1
1,6.304973E-1
1,9.976112E-1
0,4.907194E-1
1,5.822345E-1
1,5.153047E-1
1,5.153047E-1
1,6.348199E-1
1,9.984598E-1
1,6.706464E-1
1,7.283967E-1
1,7.033204E-1
1,5.993214E-1
1,5.023544E-1
0,4.907194E-1
1,9.977196E-1
1,5.908161E-1
1,7.96363E-1
1,6.53995E-1
1,5.993214E-1
0,4.929207E-1
1,5.993214E-1
1,7.637135E-1
1,5.909729E-1
0,4.020844E-1
1,9.977196E-1
0,4.119326E-1
1,5.660706E-1
1,9.976112E-1
1,5.438321E-1
1,5.023544E-1
1,5.808082E-1
1,5.023544E-1
1,5.023544E-1
1,5.908161E-1
1,7.54352E-1
1,7.29358E-1
0,3.705048E-1
1,5.993214E-1
1,9.986295E-1
1,6.174511E-1
1,9.977196E-1
0,3.318674E-1
0,4.929207E-1
1,8.892435E-1
1,6.8703E-1
1,8.658715E-1
1,7.96363E-1
1,9.980684E-1
0,4.119326E-1
1,6.745284E-1
1,5.993214E-1
1,5.873903E-1
0,4.020844E-1
1,9.980684E-1
1,8.465099E-1
1,8.225055E-1
1,6.249565E-1
1,6.739212E-1
1,5.048922E-1
1,5.993214E-1
1,6.033478E-1
1,6.155271E-1
0,3.318674E-1
0,4.907194E-1
0,3.318674E-1
1,5.993214E-1
0,1.059665E-3
1,6.899332E-1
0,3.318674E-1
1,5.993214E-1
1,5.153047E-1
0,3.318674E-1
1,5.908161E-1
1,9.977196E-1
0,3.318674E-1
0,3.318674E-1
1,6.813631E-1
0,3.184241E-3
1,8.196575E-1
1,6.739074E-1
1,6.745284E-1
1,8.139811E-1
1,6.745284E-1
0,4.155228E-1
1,5.993214E-1
0,4.119326E-1
1,5.993214E-1
1,5.947537E-1
1,5.438321E-1
0,4.514829E-1
0,3.318674E-1
1,5.398479E-1
0,4.907194E-1
1,5.908161E-1
1,5.993214E-1
1,5.153047E-1
1,6.566294E-1
1,5.993214E-1
1,5.908161E-1
0,3.318674E-1
0,2.151207E-3
1,7.542065E-1
1,6.442093E-1
1,9.994104E-1
1,5.023544E-1
1,6.694286E-1
1,6.851351E-1
1,7.96363E-1
1,5.023544E-1
1,9.995818E-1
1,9.987304E-1
1,9.984598E-1
1,5.629325E-1
0,4.907194E-1
1,6.442093E-1
0,4.929207E-1
1,9.994104E-1
1,6.783955E-1
1,6.888917E-1
1,9.982344E-1
1,6.507835E-1
1,6.559912E-1
1,5.908161E-1
1,5.330948E-1
1,9.980306E-1
1,7.96363E-1
0,5.884689E-3
1,7.428783E-1
1,5.438321E-1
0,3.184241E-3
1,8.33046E-1
1,5.398479E-1
1,5.023544E-1
1,7.099417E-1
1,7.099417E-1
1,6.39504E-1
0,1.059665E-3
0,4.907194E-1
0,3.318674E-1
1,5.808082E-1
1,9.994104E-1
1,5.993214E-1
1,6.794028E-1
0,3.318674E-1
1,5.398479E-1
1,9.970719E-1
0,3.318674E-1
1,7.431202E-1
0,1.059665E-3
1,7.536484E-1
1,8.892435E-1
0,1.059665E-3
1,9.989074E-1
1,5.645245E-1
0,8.282658E-3
1,6.559912E-1
0,3.318674E-1
0,3.318674E-1
1,9.984598E-1
0,4.119326E-1
1,5.4072E-1
0,4.929207E-1
1,9.221888E-1
1,9.982344E-1
0,2.151207E-3
0,4.929207E-1
1,9.994104E-1
1,5.908161E-1
1,9.984046E-1
1,8.196575E-1
1,8.504266E-1
1,8.892435E-1
0,4.802903E-1
0,4.820107E-1
0,3.318674E-1
1,6.341389E-1
1,9.980684E-1
1,6.341389E-1
1,7.96363E-1
1,7.606911E-1
0,2.539588E-3
0,3.318674E-1
0,3.318674E-1
1,6.706464E-1
0,3.184241E-3
1,7.284755E-1
0,4.514829E-1
1,5.438321E-1
0,3.318674E-1
1,7.96363E-1
1,9.983146E-1
0,4.514829E-1
1,6.304973E-1
1,7.96363E-1
0,1.059665E-3
0,4.81078E-1
1,5.909729E-1
1,8.832247E-1
1,9.994104E-1
1,9.977196E-1
1,6.304973E-1
1,5.023544E-1
1,7.96363E-1
1,5.983288E-1
0,7.804617E-4
0,3.318674E-1
1,6.264811E-1
1,6.008473E-1
1,9.984046E-1
0,2.053576E-3
1,7.91631E-1
1,9.980684E-1
0,4.263682E-1
0,4.399844E-1
1,5.282663E-1
1,6.883963E-1
1,6.694286E-1
1,5.908161E-1
0,2.539588E-3
1,6.706464E-1
1,5.023544E-1
1,5.993214E-1
1,6.706464E-1
1,5.048922E-1
0,3.318674E-1
1,9.994104E-1
1,7.96363E-1
0,2.053576E-3
0,3.184241E-3
0,3.318674E-1
0,4.907194E-1
1,5.135174E-1
0,1.059665E-3
0,4.907194E-1
1,8.798996E-1
0,2.743104E-3
1,5.908161E-1
0,3.318674E-1
1,5.855209E-1
1,9.980684E-1
0,4.747172E-3
0,2.053576E-3
1,6.558306E-1
1,6.794028E-1
1,6.311236E-1
0,4.907194E-1
1,8.465099E-1
1,5.774665E-1
1,5.908161E-1
1,9.988211E-1
0,3.318674E-1
0,1.059665E-3
1,6.155271E-1
1,6.816162E-1
1,7.96363E-1
0,3.074143E-3
0,4.907194E-1
1,7.857486E-1
1,9.984046E-1
1,5.873903E-1
1,8.771171E-1
1,9.953763E-1
1,8.465099E-1
1,5.438321E-1
1,6.033478E-1
1,6.706464E-1
1,9.983819E-1
1,9.984598E-1
1,6.541159E-1
1,5.023544E-1
0,3.318674E-1
1,6.888917E-1
1,8.139811E-1
1,5.398479E-1
1,9.980684E-1
1,9.983557E-1
1,9.984598E-1
1,9.953763E-1
1,6.93104E-1
0,3.318674E-1
1,8.752262E-1
0,3.184241E-3
1,7.612632E-1
1,6.615712E-1
1,6.80578E-1
1,7.477525E-1
0,3.318674E-1
0,4.907194E-1
1,7.96363E-1
1,9.977196E-1
0,4.907194E-1
1,7.96363E-1
0,4.514829E-1
1,5.629325E-1
1,9.980684E-1
1,5.760657E-1
1,5.947537E-1
0,2.151207E-3
0,3.184241E-3
0,2.468593E-2
1,5.023544E-1
1,7.96363E-1
1,5.023544E-1
1,5.760657E-1
1,8.33046E-1
1,9.995818E-1
1,7.726239E-1
1,5.873903E-1
1,9.994104E-1
1,6.481676E-1
0,4.622817E-3
1,6.783955E-1
1,7.612632E-1
1,9.984046E-1
0,3.318674E-1
0,3.318674E-1
1,5.993214E-1
1,5.494725E-1
1,5.774665E-1
1,9.982344E-1
1,6.974936E-1
1,8.925973E-1
1,5.993214E-1
0,4.155228E-1
1,8.504266E-1
1,7.96363E-1
1,7.96363E-1
0,3.318674E-1
1,5.629325E-1
1,9.980684E-1
0,4.263682E-1
1,7.54352E-1
1,5.023544E-1
1,5.048922E-1
1,6.481676E-1
0,3.318674E-1
1,5.993214E-1
0,3.184241E-3
1,5.993214E-1
1,7.96363E-1
1,5.438321E-1
1,6.645221E-1
1,7.360784E-1
1,9.953763E-1
0,4.929207E-1
1,7.431202E-1
0,4.020844E-1
1,6.481676E-1
0,3.705048E-1
1,9.977196E-1
1,8.892435E-1
0,3.318674E-1
1,7.612632E-1
0,4.263682E-1
1,7.96363E-1
1,5.993214E-1
1,8.892435E-1
1,6.033478E-1
1,7.726239E-1
1,5.023544E-1
1,7.96363E-1
1,5.993214E-1
0,1.475932E-2
0,4.907194E-1
1,6.265987E-1
1,6.415359E-1
1,9.973784E-1
1,6.04896E-1
1,8.192666E-1
1,8.411327E-1
1,5.023544E-1
1,6.174511E-1
1,6.615712E-1
1,9.983694E-1
0,3.318674E-1
1,9.953763E-1
1,9.984046E-1
0,4.907194E-1
0,4.020844E-1
1,9.984046E-1
1,7.96363E-1
1,9.994926E-1
1,9.984598E-1
0,4.426949E-3
1,5.023544E-1
1,7.169969E-1
1,7.96363E-1
0,3.318674E-1
1,7.474852E-1
0,3.318674E-1
1,7.96363E-1
0,2.151207E-3
1,9.953763E-1
1,5.908161E-1
0,3.318674E-1
1,9.994104E-1
1,7.32282E-1
1,9.977196E-1
1,5.873903E-1
1,5.993214E-1
1,6.481676E-1
0,3.659946E-1
0,4.514829E-1
1,5.438321E-1
1,5.023544E-1
1,5.993214E-1
1,9.976112E-1
0,2.539588E-3
1,7.96363E-1
1,5.873903E-1
1,7.96363E-1
1,5.023544E-1
0,4.020844E-1
1,8.411327E-1
1,8.196575E-1
1,7.460225E-1
1,9.980684E-1
1,6.773402E-1
1,8.484232E-1
1,5.808082E-1
1,7.96363E-1
1,7.96363E-1
1,5.048922E-1
0,4.514829E-1
1,9.987925E-1
0,4.907194E-1
1,7.261678E-1
1,9.988682E-1
0,4.907194E-1
1,9.976112E-1
1,5.494725E-1
1,8.504266E-1
1,6.783955E-1
1,8.411327E-1
1,9.984304E-1
1,5.023544E-1
0,3.318674E-1
1,9.980684E-1
1,5.873903E-1
1,5.993214E-1
1,9.994926E-1
1,9.984598E-1
1,5.494725E-1
1,9.988211E-1
1,5.4466E-1
1,6.773402E-1
1,9.994104E-1
1,6.850058E-1
0,4.907194E-1
0,3.318674E-1
1,7.331305E-1
1,5.993214E-1
1,6.664171E-1
0,3.770942E-3
1,9.980684E-1
1,6.348199E-1
1,5.908161E-1
0,3.318674E-1
1,9.953763E-1
1,6.174511E-1
1,7.96363E-1
1,7.542065E-1
1,9.976112E-1
1,6.80578E-1
0,2.151207E-3
1,5.438321E-1
1,5.908161E-1
0,3.318674E-1
1,9.983694E-1
1,6.481676E-1
1,9.953763E-1
1,5.993214E-1
1,5.023544E-1
1,6.264811E-1
1,9.984598E-1
1,5.774665E-1
1,6.033478E-1
1,7.416803E-1
1,5.398479E-1
1,7.96363E-1
1,9.977196E-1
1,5.873903E-1
1,5.629325E-1
1,7.307585E-1
1,8.225055E-1
0,4.521422E-1
1,5.993214E-1
1,5.908161E-1
1,5.993214E-1
0,4.514829E-1
0,3.318674E-1
0,3.318674E-1
1,5.993214E-1
0,3.318674E-1
0,3.318674E-1
0,1.059665E-3
1,5.993214E-1
0,4.907194E-1
0,5.381582E-3
1,5.908161E-1
0,3.318674E-1
1,9.953763E-1
1,9.980441E-1
0,4.907194E-1
1,7.96363E-1
0,3.894502E-1
1,5.645245E-1
1,9.983146E-1
0,3.318674E-1
0,1.059665E-3
1,5.993214E-1
0,3.318674E-1
1,5.993214E-1
1,9.977196E-1
1,7.420833E-1
1,6.93104E-1
1,9.994104E-1
0,2.677921E-1
1,6.921131E-1
1,6.745284E-1
0,1.51289E-3
0,3.184241E-3
0,3.184241E-3
1,6.706464E-1
1,8.810706E-1
1,9.977196E-1
1,5.834879E-1
1,5.330948E-1
1,5.438321E-1
1,9.988211E-1
1,5.993214E-1
1,5.629325E-1
1,6.694286E-1
1,9.983819E-1
0,3.318674E-1
1,9.953763E-1
1,5.438321E-1
1,8.33046E-1
0,4.907194E-1
0,3.318674E-1
0,3.318674E-1
1,5.645245E-1
1,5.438321E-1
1,6.974936E-1
1,5.505503E-1
1,9.994104E-1
0,3.080021E-3
1,8.411327E-1
1,6.532702E-1
1,9.994104E-1
1,7.353234E-1
0,3.318674E-1
1,6.341389E-1
1,6.921131E-1
1,9.977196E-1
1,9.984598E-1
1,5.023544E-1
1,7.169969E-1
1,7.726239E-1
1,5.023544E-1
0,1.059665E-3
1,6.659392E-1
1,9.980684E-1
1,8.196575E-1
1,5.629325E-1
1,7.96363E-1
1,9.031469E-1
1,6.525551E-1
1,5.873903E-1
0,1.059665E-3
0,3.184241E-3
1,9.994104E-1
1,8.411327E-1
1,9.995644E-1
1,8.389839E-1
0,3.318674E-1
1,6.939656E-1
1,9.953763E-1
0,2.151207E-3
1,6.706464E-1
0,3.318674E-1
1,5.153047E-1
1,9.085338E-1
0,3.184241E-3
0,4.119326E-1
0,3.318674E-1
1,9.953763E-1
1,7.37232E-1
1,7.54352E-1
1,5.993214E-1
0,2.151207E-3
0,3.184241E-3
1,5.908161E-1
0,4.907194E-1
1,6.706464E-1
1,5.023544E-1
1,9.984046E-1
0,4.907194E-1
1,9.221888E-1
1,6.033478E-1
0,4.907194E-1
0,2.539588E-3
1,7.058001E-1
0,1.231329E-3
0,1.059665E-3
1,5.993214E-1
0,3.318674E-1
0,3.318674E-1
1,6.516434E-1
1,8.484232E-1
1,5.873903E-1
1,5.438321E-1
1,5.993214E-1
1,6.773402E-1
1,9.980684E-1
0,3.688E-3
1,5.760657E-1
1,5.023544E-1
1,8.196575E-1
1,6.773402E-1
1,5.398479E-1
0,3.318674E-1
1,7.96363E-1
1,9.988211E-1
1,7.196224E-1
1,9.986269E-1
1,9.994104E-1
0,4.899663E-1
1,6.481676E-1
1,5.993214E-1
1,5.023544E-1
1,5.993214E-1
1,6.745284E-1
1,9.980684E-1
1,5.023544E-1
1,8.892435E-1
0,3.318674E-1
0,4.119326E-1
1,5.873903E-1
1,5.855209E-1
1,5.438321E-1
1,9.981268E-1
1,9.987925E-1
1,5.908161E-1
1,8.484232E-1
1,5.023544E-1
1,5.438321E-1
1,5.438321E-1
1,5.023544E-1
1,5.908161E-1
1,8.504266E-1
1,6.773402E-1
1,7.96363E-1
1,6.421406E-1
0,3.318674E-1
1,6.341389E-1
1,6.415359E-1
1,5.4466E-1
1,5.38946E-1
1,6.706464E-1
1,6.783955E-1
1,7.542065E-1
1,9.994104E-1
1,5.282663E-1
1,6.813631E-1
1,9.973784E-1
1,5.908161E-1
0,1.059665E-3
1,7.96363E-1
1,7.96363E-1
0,3.318674E-1
1,6.706464E-1
1,5.993214E-1
1,9.983819E-1
1,8.832247E-1
0,3.318674E-1
1,5.514492E-1
0,3.318674E-1
1,5.023544E-1
1,8.832247E-1
1,5.993214E-1
1,6.773402E-1
1,5.4072E-1
1,5.774665E-1
1,9.994104E-1
1,6.155271E-1
1,8.752262E-1
1,5.4466E-1
1,5.023544E-1
1,5.993214E-1
1,5.438321E-1
0,4.907194E-1
1,9.984046E-1
0,4.957139E-1
1,6.745284E-1
0,4.399844E-1
1,9.984046E-1
1,5.993214E-1
1,6.496425E-1
0,3.318674E-1
0,2.539588E-3
0,2.743104E-3
1,9.995644E-1
1,7.099417E-1
1,8.832247E-1
1,7.536484E-1
1,5.760657E-1
1,5.947537E-1
1,5.808082E-1
0,3.074143E-3
1,9.976112E-1
1,5.774665E-1
0,4.674654E-1
1,9.981118E-1
0,4.907194E-1
1,8.411327E-1
1,7.407647E-1
1,5.993214E-1
1,9.994104E-1
1,5.048922E-1
0,3.318674E-1
1,5.438321E-1
0,3.184241E-3
1,5.023544E-1
1,6.773402E-1
1,5.760657E-1
1,5.438321E-1
1,5.023544E-1
0,4.514829E-1
1,9.984304E-1
1,9.984046E-1
0,4.907194E-1
0,3.318674E-1
1,5.023544E-1
1,7.612632E-1
1,5.808082E-1
1,5.993214E-1
0,4.263682E-1
0,3.318674E-1
1,5.438321E-1
1,7.637135E-1
1,8.860583E-1
1,9.980684E-1
1,5.947537E-1
1,7.300947E-1
1,5.4466E-1
1,8.810706E-1
0,1.059665E-3
1,8.437305E-1
1,5.438321E-1
0,3.318674E-1
0,4.119326E-1
0,3.318674E-1
1,7.477525E-1
0,2.053576E-3
1,9.977196E-1
1,8.045137E-1
1,6.610019E-1
0,3.318674E-1
1,5.438321E-1
1,9.980684E-1
1,6.270424E-1
1,9.977196E-1
1,5.398479E-1
1,6.783955E-1
1,6.481676E-1
1,8.339444E-1
1,5.774665E-1
1,5.993214E-1
1,5.023544E-1
1,9.986295E-1
1,6.888917E-1
0,4.119326E-1
1,9.995818E-1
1,8.80582E-1
1,5.023544E-1
0,2.539588E-3
1,5.993214E-1
1,8.892435E-1
1,8.504266E-1
1,7.749217E-1
1,9.953763E-1
1,9.980372E-1
1,6.421406E-1
1,5.023544E-1
1,5.023544E-1
1,7.96363E-1
0,4.929207E-1
1,5.855209E-1
1,5.774665E-1
1,5.023544E-1
1,5.947537E-1
1,7.169969E-1
1,6.311236E-1
1,6.813631E-1
1,7.96363E-1
1,9.976112E-1
1,9.977196E-1
0,1.059665E-3
1,6.706464E-1
1,6.642283E-1
1,6.270424E-1
0,4.907194E-1
1,7.353234E-1
1,9.994104E-1
1,5.438321E-1
1,9.976321E-1
0,4.020844E-1
1,9.977196E-1
1,8.742384E-1
1,6.739074E-1
0,2.539588E-3
1,7.428783E-1
1,7.214376E-1
1,8.411327E-1
1,6.794028E-1
0,2.8826E-1
1,7.96363E-1
1,5.993214E-1
0,3.318674E-1
1,6.706464E-1
1,6.341389E-1
1,5.873903E-1
1,5.135174E-1
1,5.629325E-1
1,9.984598E-1
1,5.387372E-1
1,5.908161E-1
1,5.023544E-1
0,3.318674E-1
0,1.754752E-3
1,8.139811E-1
1,7.033204E-1
1,5.241153E-1
1,9.984598E-1
1,5.438321E-1
1,6.496425E-1
1,5.514492E-1
0,4.907194E-1
1,6.555792E-1
1,6.521676E-1
1,9.976112E-1
1,5.708717E-1
1,8.798996E-1
1,7.313686E-1
0,2.8826E-1
1,5.908161E-1
1,6.642283E-1
0,4.907194E-1
1,9.984598E-1
1,9.989074E-1
1,5.023544E-1
1,8.465099E-1
1,6.974936E-1
1,9.977196E-1
1,9.976112E-1
0,3.318674E-1
0,6.763872E-3
1,5.438321E-1
1,6.53995E-1
1,5.4466E-1
1,6.033478E-1
1,7.96363E-1
0,1.059665E-3
0,2.508024E-3
0,3.318674E-1
1,9.963725E-1
1,9.980684E-1
0,3.318674E-1
1,7.169969E-1
1,9.96717E-1
0,1.059665E-3
1,5.023544E-1
1,5.398479E-1
1,7.844279E-1
1,9.983146E-1
1,8.789878E-1
1,6.558306E-1
1,5.993214E-1
1,5.023544E-1
1,5.908161E-1
1,8.192666E-1
1,5.660706E-1
1,5.438321E-1
1,9.943354E-1
1,6.615712E-1
1,5.438321E-1
1,7.96363E-1
1,7.54352E-1
0,3.659946E-1
1,6.265987E-1
1,5.4072E-1
1,5.774665E-1
1,9.984046E-1
1,5.023544E-1
1,6.907318E-1
0,3.318674E-1
1,8.225055E-1
1,7.580681E-1
1,5.438321E-1
1,8.411327E-1
1,9.986745E-1
1,6.341389E-1
1,5.438321E-1
1,7.96363E-1
0,3.184241E-3
1,9.980684E-1
1,7.449052E-1
1,7.54352E-1
0,1.059665E-3
1,9.994104E-1
1,8.465099E-1
0,3.318674E-1
0,3.318674E-1
1,9.977196E-1
0,3.184241E-3
1,5.629325E-1
1,5.023544E-1
1,9.980684E-1
1,8.714578E-1
1,6.773402E-1
1,8.33046E-1
1,7.96363E-1
1,9.984598E-1
1,5.993214E-1
0,3.318674E-1
1,5.993214E-1
1,5.023544E-1
1,9.969054E-1
1,8.789878E-1
1,6.561745E-1
1,8.196575E-1
1,6.270424E-1
0,3.879121E-1
1,9.995644E-1
1,7.96363E-1
0,3.318674E-1
0,3.318674E-1
0,4.907194E-1
0,3.184241E-3
1,9.980684E-1
1,9.992769E-1
1,5.023544E-1
1,8.925973E-1
1,5.438321E-1
1,6.265987E-1
0,4.907194E-1
1,7.612632E-1
1,9.984598E-1
1,8.225055E-1
1,9.995818E-1
0,3.318674E-1
0,4.907194E-1
1,9.992769E-1
1,6.450044E-1
1,7.612632E-1
0,2.499255E-3
0,3.318674E-1
1,6.435112E-1
1,9.994104E-1
1,5.438321E-1
1,7.422343E-1
0,1.059665E-3
1,6.888917E-1
1,7.287346E-1
0,3.318674E-1
0,4.560561E-3
1,5.023544E-1
0,4.907194E-1
1,8.892435E-1
1,7.96363E-1
1,5.023544E-1
0,4.020844E-1
1,7.477525E-1
1,6.033478E-1
1,6.311236E-1
1,5.947537E-1
1,9.980684E-1
0,4.263682E-1
0,4.7116E-1
1,6.481676E-1
1,5.629325E-1
1,9.994104E-1
1,6.754256E-1
1,9.953763E-1
1,5.438321E-1
1,5.760657E-1
1,9.953763E-1
0,1.059665E-3
1,5.908161E-1
1,6.794028E-1
1,7.930151E-1
1,5.873903E-1
1,8.791694E-1
1,5.993214E-1
1,6.481676E-1
0,1.059665E-3
0,3.318674E-1
0,1.059665E-3
1,9.995023E-1
1,9.984046E-1
1,5.774665E-1
1,7.023234E-1
1,5.908161E-1
1,8.892435E-1
0,4.514829E-1
1,6.612857E-1
1,5.873903E-1
1,9.976112E-1
1,5.993214E-1
1,6.481676E-1
1,5.438321E-1
1,5.438321E-1
1,7.96363E-1
1,8.832247E-1
1,5.438321E-1
1,9.953763E-1
1,7.91631E-1
1,7.96363E-1
1,6.706464E-1
1,7.517423E-1
1,7.353234E-1
1,9.963725E-1
1,5.438321E-1
1,6.155271E-1
0,3.184241E-3
1,5.438321E-1
1,6.706464E-1
1,6.265987E-1
0,3.074143E-3
1,5.993214E-1
1,9.987492E-1
1,9.980684E-1
0,1.539884E-3
1,5.438321E-1
1,6.532702E-1
0,2.677921E-1
0,3.318674E-1
1,6.481676E-1
1,5.023544E-1
0,3.318674E-1
1,5.023544E-1
1,5.993214E-1
1,9.989074E-1
0,3.318674E-1
1,5.993214E-1
0,2.071705E-3
0,3.318674E-1
1,6.939656E-1
1,5.438321E-1
0,1.059665E-3
1,7.515356E-1
1,6.174511E-1
0,3.318674E-1
1,5.760657E-1
1,9.984046E-1
1,9.977196E-1
1,9.994104E-1
1,6.481676E-1
1,8.504266E-1
1,7.96363E-1
1,9.995944E-1
1,9.977196E-1
1,9.221888E-1
0,1.059665E-3
1,6.664171E-1
1,5.023544E-1
1,6.615712E-1
1,7.266888E-1
1,5.735595E-1
1,5.438321E-1
1,5.629325E-1
1,8.892435E-1
1,9.994104E-1
1,5.908161E-1
1,5.4072E-1
1,7.080536E-1
1,7.96363E-1
1,9.986745E-1
1,6.270424E-1
0,3.318674E-1
1,5.023544E-1
0,1.059665E-3
1,9.994104E-1
1,5.438321E-1
1,5.023544E-1
1,5.834879E-1
1,8.504266E-1
0,3.074143E-3
0,4.119326E-1
1,7.023234E-1
1,6.783955E-1
1,5.908161E-1
1,8.798431E-1
1,6.481676E-1
0,4.119326E-1
1,5.908161E-1
1,6.44995E-1
1,5.912793E-1
1,9.984598E-1
0,1.059665E-3
1,6.136666E-1
1,6.270424E-1
0,1.434106E-3
1,9.01993E-1
1,5.023544E-1
1,6.706464E-1
1,9.977196E-1
1,7.96363E-1
0,3.318674E-1
1,6.265987E-1
1,6.008473E-1
1,5.908161E-1
1,7.214376E-1
1,6.270424E-1
0,4.907194E-1
0,4.263682E-1
1,9.994104E-1
1,9.984046E-1
1,7.099417E-1
1,6.706464E-1
1,7.96363E-1
1,5.4072E-1
1,6.270424E-1
0,3.184241E-3
1,5.023544E-1
1,9.976112E-1
0,3.318674E-1
0,3.184241E-3
1,5.908161E-1
1,6.974936E-1
1,6.921131E-1
1,5.438321E-1
1,6.541159E-1
1,9.976112E-1
1,9.977196E-1
1,5.908161E-1
1,9.977196E-1
1,5.099306E-1
1,7.169969E-1
1,6.270424E-1
1,6.04896E-1
1,5.438321E-1
1,6.659392E-1
1,5.4466E-1
1,8.196575E-1
1,6.348199E-1
1,5.023544E-1
1,5.993214E-1
0,3.318674E-1
1,5.494725E-1
0,3.318674E-1
1,5.993214E-1
1,9.953763E-1
0,4.907194E-1
1,9.984598E-1
1,8.045137E-1
1,7.726248E-1
1,6.452499E-1
1,9.968152E-1
0,3.318674E-1
1,5.023544E-1
1,6.923503E-1
1,9.984046E-1
1,6.348199E-1
1,6.892577E-1
0,2.053576E-3
0,4.907194E-1
1,7.477525E-1
1,7.96363E-1
0,3.318674E-1
0,4.972246E-1
1,8.806991E-1
1,9.984046E-1
1,6.415359E-1
0,4.907194E-1
1,7.96363E-1
1,8.196575E-1
1,5.993214E-1
1,5.438321E-1
1,6.642283E-1
0,4.907194E-1
1,9.953763E-1
1,8.504266E-1
1,9.976112E-1
1,9.985725E-1
0,1.059665E-3
1,8.504266E-1
1,5.993214E-1
1,9.983694E-1
0,4.146943E-3
1,8.789878E-1
1,7.363245E-1
1,5.514492E-1
1,5.993214E-1
1,5.438321E-1
1,5.023544E-1
0,3.318674E-1
1,9.994104E-1
1,5.494725E-1
1,7.360784E-1
0,4.907194E-1
1,7.214376E-1
1,6.706464E-1
1,6.341389E-1
0,3.760672E-1
1,6.972262E-1
1,8.892435E-1
0,1.285572E-3
0,3.318674E-1
0,3.318674E-1
1,7.54352E-1
1,6.033478E-1
0,2.053576E-3
1,5.873903E-1
1,6.576335E-1
1,8.798996E-1
1,6.864781E-1
1,6.907318E-1
1,5.708717E-1
1,7.044465E-1
1,5.774665E-1
1,7.930151E-1
1,6.541159E-1
1,7.407647E-1
1,9.977196E-1
1,9.976112E-1
0,3.318674E-1
0,4.907194E-1
0,3.318674E-1
1,6.265987E-1
1,5.023544E-1
1,9.987925E-1
0,4.907194E-1
1,7.726248E-1
1,7.214376E-1
1,6.921131E-1
1,9.984598E-1
0,3.318674E-1
1,5.908161E-1
1,5.993214E-1
1,8.892435E-1
0,4.399844E-1
1,5.438321E-1
0,4.150254E-1
0,3.318674E-1
1,7.96363E-1
0,3.318674E-1
1,7.96363E-1
1,7.54352E-1
1,6.270424E-1
1,5.873903E-1
0,4.193319E-1
1,7.382467E-1
0,3.074143E-3
1,9.995644E-1
1,5.908161E-1
1,5.908161E-1
0,2.539588E-3
1,5.993214E-1
0,4.907194E-1
1,5.993214E-1
1,6.415359E-1
1,5.514492E-1
1,6.311236E-1
1,5.873903E-1
1,9.983819E-1
1,9.977196E-1
1,9.994104E-1
1,6.706464E-1
1,9.953763E-1
1,5.048922E-1
1,6.415359E-1
0,3.879121E-1
1,7.214376E-1
1,7.221345E-1
1,5.993214E-1
1,6.850058E-1
1,9.992769E-1
1,8.411327E-1
1,7.460225E-1
1,9.01993E-1
1,5.023544E-1
0,4.836273E-1
1,6.270424E-1
1,5.908161E-1
1,6.892577E-1
0,2.151207E-3
1,9.983694E-1
1,6.341389E-1
1,8.33046E-1
1,6.270424E-1
0,3.318674E-1
1,5.908161E-1
1,9.980684E-1
1,8.389839E-1
1,7.572846E-1
0,4.119326E-1
0,2.982869E-3
0,2.910229E-3
1,7.460225E-1
1,5.282663E-1
1,9.980684E-1
1,5.629325E-1
1,5.993214E-1
1,9.984046E-1
1,6.783955E-1
1,7.726239E-1
0,3.318674E-1
0,4.674654E-1
1,9.984046E-1
0,3.318674E-1
0,4.020844E-1
1,5.023544E-1
1,5.023544E-1
1,9.994104E-1
1,6.341389E-1
0,3.318674E-1
0,4.893868E-3
1,5.629325E-1
1,6.907318E-1
1,5.908161E-1
1,5.947537E-1
1,5.023544E-1
0,3.318674E-1
