RestaurantId,Cuisine,Score
qx0CdTCbAM7Dzas1naOaeA,italian,0.9984046
S-aX_Pz8F7nDL6kRThKcHw,chinese,0.6008473
RAejT6MPqqpprhgiCDdyJA,american,0.8465099
F3dTT21cnXG3dB9vGQe9MQ,indian,0.5993214
rJfGgBleDYCVq2rkBr_w-Q,italian,0.9988682
0zvo5YGRwC8FB7zwHi_Wig,japanese,0.5873903
EU47dsc_vvByG3qPIMyRog,italian,0.5908161
vHHVrNOhGDCbqzpYgKcUYw,indian,0.5993214
kMxXLrASxsbmS-ZzAaBe-A,american,0.8830939
yeHeRp8d1Ag5G4M96SfxpQ,french,0.6033478
GJLmvDiW6qRYqpE2XBI_kA,american,0.9994104
OSogv02W603Y53mtjewFDg,korean,0.6642283
dYPY-6cpPIDWYkdWvM2N0A,korean,0.9976112
7wJTUI8NmBNmZoN4zrXCPw,korean,0.5514492
NMCUMp39CPenji-UbFnuCA,french,0.9980684
uDJw4dQiySoNCBoUalW1Ww,italian,0.7416803
V_6vz43QxigVJS-afdbtoQ,american,0.8504266
_00YTCiVAS8JBkxv3sahtw,indian,0.9984598
2Q6-R8l_ecJNPmmHA9iIkA,italian,0.9984046
KfHwEsirvgNwqqSSIZ4Kdg,french,0.9980684
_Hig4rf_SEAhq13eBdJ4CQ,indian,0.6850058
jYhbUh1TV7SCfPxjIhVpcg,indian,0.9984598
g0T2an8hOp7VthlWVaOg_A,japanese,0.5023544
j7fFfjr8rIqXjfEJ4FUs2g,indian,0.5993214
nSk_zCJESMKGLHyJTPPlZA,italian,0.6366415
63nYipWuA42RZmESBMUNkQ,american,0.8832247
tv7txK8qz0q4YBYZEmmaYw,american,0.8925973
mYu2soE6QEUYvIth0KL9HQ,indian,0.5993214
7j6CGUCw93gEsYqSetCstw,japanese,0.5947537
jG3XHl8Bkw5KEwAI93ciVw,indian,0.8192666
JCewNUA2d-CHcVwz8ZbqlA,indian,0.9984598
lAe8o_RXnUSFYzBV8hZkYA,japanese,0.5629325
NzcI2h7qA-_edSaw0Jta4A,korean,0.5282663
R-dUNNbtE0gJtK5iYjARJA,japanese,0.5873903
wjZ1xFwTqWtILiYr5zLDHg,japanese,0.5023544
1J_KV9SicsnyXYdH3uprIw,italian,0.6706464
VF3Ep2NQN8FqSCV8ySulSA,korean,0.9976112
DNSFvZtdsqkaidmFSpm-Jw,japanese,0.5645245
0frCoaUJ_XWiz1BXiHBcwg,italian,0.5153047
wHHKg9wg30HuXCwgbmoJPQ,japanese,0.5023544
mSFyMRKDLF8DOwOEhV35ow,italian,0.5908161
CflDIalFPdd7U3-fcq4Lkg,indian,0.5993214
IJg3TdXz8IzKTfcspmr8MQ,indian,0.7382467
GcLvmAPTKDHGvXx2qAhqtQ,japanese,0.6450044
d_TC6Om2EBTzHVm_lCgNtg,chinese,0.538946
YE4pvo8ectzEaRYGqUgFcA,french,0.5808082
0nPCpOj_okwdhrNcSL-Ztw,indian,0.5993214
zrjxk9o02-fs-hMcrAyaRQ,korean,0.5282663
XcfZqLrXdABSZLViQ34VTw,italian,0.54072
k2xtXGmyMU1q49UTlws8tg,french,0.9980684
XfOa_KyrV7JSFJMOKckGMg,italian,0.6773402
PEEw2ip9VrmiMBP4b6op_g,indian,0.9986999
nTCFXqiQPTvDfnAxHfA64A,italian,0.6615712
MUmfx7fr5GpPf_1MCExSQA,american,0.7612632
aXPvbifX51u27Ls4gzftZw,american,0.9994104
s9K99sWiITSfmq8VShUFVw,indian,0.5993214
B8tDnyFltP3bxMxSsjCvVA,korean,0.7449052
C-8mGN7lt5rIraO5n-15ug,american,0.8791694
s4FX5HfMZw4yLd2Ik52jvw,french,0.9980684
oyxtaqfFZkP_vC0M6GfkbA,french,0.5808082
NkAUvrtAcnebxPB6zayjsg,italian,0.6773402
bh_I5H4LYQNrJw5T9-lhVQ,korean,0.9976112
-qdVBHgovxcZVhJm99C9ug,japanese,0.5398479
rN347NNwQ0hDSlbedzI9BQ,japanese,0.5873903
dxoCLppcryrHuCt7UUbIVw,italian,0.5908161
V69n3YrAs59GenGB2jLVrA,french,0.5912793
WEa266y5CsANNqvyfG7elA,chinese,0.5048922
4XX-zF8h5Lvrr22_tqU6-Q,french,0.6907318
vAxm4dekBCfaRNoBYbx6OQ,japanese,0.6566294
tP7RR_9k9sDI2qGLlaaNNg,french,0.6174511
Icp3dY947JKh6MR0IQlxTQ,japanese,0.5023544
NqYET0OyJKGfm9dJG8iDcg,italian,0.6706464
eby9pE6FzmwjoYRVzDpzew,italian,0.5908161
LJwkhP2vjRKKjyuRY1ql4Q,italian,0.6265987
gaxx8auiAGlKW3FTF0N-ww,american,0.8777873
EYH4FiA2phvYg73Jjw1KSA,american,0.901993
GbBmq42FMVX5dOteBm9mvw,indian,0.5993214
d6pcRMV1YUDFTKO_p9d-sA,chinese,0.9953763
Xhn2GUK6P1GoU53fjZ0QxA,korean,0.9976112
5tWpAFpF618KJxBhHJzF7g,chinese,0.9953763
GBWMJJ4_rDWqiXJ7AvHAOg,japanese,0.6363628
Tr9TqR3UQilQgitrdoAkrQ,chinese,0.9953763
IbB_7AxWQtDFW1iKnoD1Ug,indian,0.9979094
pMdhVoZuxIQGYOD8tsWMpA,indian,0.754352
ujozQCThEuSfEXi5_6ZTPQ,japanese,0.5873903
oqA75iXtO_h8YnsLmjLk8w,italian,0.5908161
mWS4umRg2AyykyAClMrIRw,american,0.8798996
2zaFer47CnuerUmTfAjJ9A,japanese,0.5023544
Hm0odAmyV1K-Rcb1jdfBYw,french,0.5438321
ymb0SvFrlcWm6k_Gx5SYcQ,japanese,0.5873903
ka5RaN_-bI_vdCw2QF0S4A,american,0.796363
iy1AZhDzBejmG8Uydo7SoA,indian,0.5993214
3aMjf-zblMsOYnzXV5D70A,american,0.8925973
QS7LomUJFfx9LufSx4RVvQ,american,0.8196575
r_fUOUhz-pHZxFDV1hzy0w,italian,0.7196224
9yvIxnZbRcMg-TqskkRTQQ,japanese,0.9977196
QRbD99HVMffeto7_Hq67CQ,french,0.7080536
z28nkCZs9rEO9oYVlCqQTg,french,0.5438321
W-i6X2KWxRjsG05CgIM9ow,chinese,0.9953763
cGqMEMQFtkB3hIGfLy2R3A,italian,0.6659392
mojQ_3WMhHzrSYpWJQlwkQ,american,0.8196575
0Q13lJ3OHXOuBVpN6jeTjw,french,0.6907318
2p4hDkw-USB3Vh5v3g5sBg,french,0.9980684
SRb2t-zmTHRKQjWcuaFDVA,indian,0.5993214
zcgPjeIpjYDDVbTar9mfAQ,japanese,0.5023544
Fx2RIQyX-im47fF9EGZniw,italian,0.9984046
EL5Y6BSinmUte5VW4Eh54Q,italian,0.7196224
3PabSEZ2ESexVFZznyozVw,french,0.9983375
_byoUiZdZvS1QE_Szbvu0w,japanese,0.5023544
5f3M0k7mTjrKoQFJW-PFzg,american,0.8504266
aLM9irVFlNoVlS9dGuW_Lg,italian,0.9984046
C3OlQ_y5LcgboyaKlpETYA,french,0.6033478
xrTUkzB4YQTXm8TKdNyJ4A,chinese,0.9953763
jryzOo2UaHOeZqQkkezENA,french,0.5912793
_Ge2eC89Z-jlaDDWglfT8g,chinese,0.9953763
WBXiKTyBBE5GUN_c2VD5bA,italian,0.6706464
sVG1whNWHhlbjP6p027YcA,american,0.8798996
BEuZGvNlbM4tXq7YICyM6w,korean,0.6313756
WO_cLlSr6eFYMXy0T6BvHA,french,0.9985725
wyZfzQYHyzEEsG8ls7VesA,french,0.5438321
cRsIsiuoV11zX8oLY8brhQ,american,0.8892435
sDgN-TGeEz-wd8kWEUWwTA,indian,0.6816162
dsxgbkIKyu7x7JgpAKeZPA,french,0.5438321
S37Fd4Jrwuv6R1DukmlqSQ,indian,0.7353234
jj_SCEzBi_CdZWMTjTwf_Q,italian,0.6615712
yRJfv1ERRieWTX-uHCFDtg,indian,0.5993214
EOANRwg2TqxqAJ6O7e-YNA,french,0.5438321
XLT7aNLJEhIdoieNjPw8Gg,american,0.9995944
2wQsfQkorp9L03vPEFAZJw,french,0.6972262
Q23LvHPuC9ajSbMEt8xoUw,japanese,0.5398479
KtL6xhVJZq6dzAYlfcHvyw,french,0.6270424
Xk3BVvlX-KXh6kJhbClMKw,american,0.7612632
K54qUgd274Fj_LvHCjeSFw,japanese,0.5505503
PHfaEuOYj2KCNbDyZtjEhQ,american,0.796363
oEZgjH40y-3SVYSD9tnUkQ,japanese,0.5947537
cBmZRsZmUfBg6eMPPM6ypA,french,0.6270424
wv3-eFVYUaZo3XybsSnDIg,japanese,0.5873903
LZ8qWYoScZ_DlOg4QYfo4w,japanese,0.5629325
MwtXOkRUndPU-ivbtLD-bQ,japanese,0.5398479
LNwaPEFd9gHu69lFtgYQOw,japanese,0.5023544
77-Sk9wXLi5Ii5M3Drf4rQ,american,0.8504266
hmNxdAbt0tiGm8_vPdXCSA,indian,0.6783955
bJgl6cDIBIMlgrntQbxt1g,japanese,0.6541159
-vF3hX7v1R4oAjfNgifZvA,american,0.8925973
vBg0q84nTn0IJH7fJbE4ow,french,0.9980684
0GeWlp7_SBsKBKUa10QBIg,american,0.7612632
XTSScqbNujYlE7c_nHmS1g,italian,0.9987572
7qtIemPU3LlNix8CVWdhwA,american,0.9994104
S3Fw7s_GA94lJLbLFrqZrw,french,0.6923503
YKoQUUrUdE_XHw-ikAkumQ,american,0.9176716
-8YJQpGMjl0mM7MVgMyyYQ,french,0.6341389
rBUTVjRs5CcEMe3dfVRZJQ,chinese,0.9953763
frbWzplkpgFx8TJy35ezPw,french,0.5808082
JqXO3-DCf2_37wz0SOcouw,korean,0.9976112
Fw80xvMMYDBwRTsvbOUXfg,indian,0.5993214
31eahUTJH_xZoK8bTb1KrQ,korean,0.9976112
f_1BjTChf6bobreSRpqhsw,italian,0.9987492
5ky4KlsPIACplqhg28XOAg,japanese,0.5023544
XzrRw4d399gaCBuon1XwSw,french,0.7099417
Pu09oBx1ekEZiFt90PsSIw,italian,0.9988211
uzEhT55QIdk9YbfFwmlRzQ,italian,0.5908161
eOxGkxi5hEY426ww5qk3GA,american,0.9994104
d0Up0vNOqr1eL3EtjHboMA,american,0.796363
-K9aoYpCy5_99gojar4nWg,indian,0.5993214
GlPJPpKvPR4d8dmcSEYpdA,japanese,0.6555792
0SqFgkdmfNWj9iUQgfghEA,indian,0.6393025
hgoT9kFq-6YtQ1C1z6FK0A,indian,0.5993214
7S8g0G_Ndc3DS-kqsozq8Q,italian,0.54072
ekXcaHSWrvmSQafJHIU-Dw,chinese,0.9953763
kC6VZfrwFvav9PryA3eRCA,american,0.9994926
eMI0y5FnEzoGeiaFE_ejlQ,french,0.9980684
VyP6C-L9405boyQqWTN_mg,indian,0.5993214
CjI8xeqsAiUlouM6tzemfQ,french,0.5438321
j8DFd-bxnvM_UfHnDLIA0g,american,0.8504266
KrJ6m_TkxBAPPSNH-G7rvQ,japanese,0.9977196
50eKjWOB-H9iuo1ocACOaQ,indian,0.9984598
rnKaWpMX5OZlQkKVZa-o3A,italian,0.5908161
xmkmMgoXjSZzMgo70nwgGQ,italian,0.5908161
gGkkzrcHh1xS-S55OsuKsw,italian,0.7363245
b3XJAx3ru9FxB5gIxPZogg,japanese,0.5023544
U1H_LiA_-9NtaSbehPdODw,french,0.5912793
EG7KhvgAMOUAZm3fHQ4Hig,japanese,0.5023544
Sp-vnk-waTvKblG_88M4TA,italian,0.9987572
3Y-beEWD9prfpSZXrQjMPg,indian,0.5993214
Zoa_uv-VRNfI3AL0b6xZcQ,italian,0.9984046
n_NIY1KTi-R5DPkduEUKIw,italian,0.732282
Dng_LID2JNnc6M6A1FB19Q,italian,0.9984046
1Q3oaJahyGRogDWgpo7PIw,american,0.878046
TCPZLIG8mkX0iOD4K3_wAw,italian,0.9984046
SBLoGGk936tFHg0gYSZ-ow,american,0.8339444
ctY8x9aRmGPiQ7gvv8ZNcg,american,0.9994104
_nScWpFX3M1K7s30hFEsRw,indian,0.6850058
zgW7g4RWssKfjdlSE8fZvg,american,0.8798996
05rVLz-3rXabPskGje2xHA,japanese,0.5023544
kjdFDD_HX0HUYfu3bSLaBw,italian,0.5908161
P2CTp4xyaNCe2AXSiLeOSQ,french,0.68703
FhXjAc6nKLf414KxYujUHw,italian,0.7058001
VEjkxniAlG35cR3pjHvF-A,indian,0.5993214
Dci3yvrnPZ5kOF5t3xV8gg,american,0.8465099
bFUVp77ApNkACqXvgiekPQ,indian,0.7266888
V3mSoUHcuFQwDHBPLTSbdg,indian,0.5993214
Y7cKrhINvxMtYGh5I_V60g,american,0.8787418
U6kLMaDnq6tBD83U0YHshg,japanese,0.54466
YHXsmYfxbgczsq8Ie1_C5w,french,0.6174511
FtxaAg8ohX2vp9A3sQ2HQw,french,0.6972262
Xzc4Ex6Vx4T-RBc3N9fW5g,indian,0.5993214
iHwhkW0LLlu81ZCir-lFQA,japanese,0.5735595
16ZnHpuaaBt92XWeJHCC5A,italian,0.7726248
IgERw1hR7AC8Yozdf1lpEQ,indian,0.5494725
jDIVPYpxQAk1HUAi0NIlQw,italian,0.7196224
M-odQWSEfsR2mVEw7nKG-g,japanese,0.6562479
xtxcAUvrD4dWHJd0cwvW1A,japanese,0.54466
9MIkAs75TQzdwljVkUoZEg,japanese,0.5023544
nBkSqOhZMa1A7Yk3q8VPaA,french,0.6974936
GBk_i2qnjMtQIt_ntJpzbw,japanese,0.9977196
f0CAuvkgAByWo4ceT3u9uw,japanese,0.5947537
mSUN6AosDrAuM9H29qEhgg,italian,0.5153047
5K0b-fEk96xUJCV_5ytNog,american,0.8196575
g3FOPlO-Gp0J4HfjurW74Q,french,0.9985725
RrYu2qflS9MkK8U8kwbBXg,french,0.5808082
goIlFGh8EhPQ1fJlzn-NPw,indian,0.5993214
_nVQz6zVQq-T78VLu2nh5Q,american,0.796363
57c2ImG7W3zamMOoimsBHg,american,0.796363
yDKChr-KX1Q1TbxUjaQJ_g,american,0.796363
JU5d81TYm7IJHWqOqJWMqw,french,0.5438321
rU9cKxAVU4Gd_JhAqp_bTA,american,0.8802553
5Vzj1puJsudW6RGI6B76SA,french,0.5438321
1ExwosnCMtb7D3SF5ovo6w,american,0.8465099
eODPY5rejL6CYvN4DEqwrg,italian,0.9988682
WNF_VEyAkld2E1xGvSb2sw,japanese,0.9977196
8nmMip_O4vcPDcujTEa_TA,japanese,0.5873903
7USePx0k_ENmwrw625X9kA,japanese,0.5023544
QW1czVOqwkNet53Km_BIyQ,japanese,0.54466
8oWkHl9tITphtI7KY4kT0w,french,0.5808082
kr5fRwdHtVwPPwSJxm9Fkg,french,0.9986295
EbX_9tqAJs4gW51gZpOB7g,japanese,0.6612857
mBZUWdasmua9XOsWy8xdWA,french,0.6270424
HDDBpOKpKqRza-IhiE4CTw,american,0.8789878
mv8dMMzzrzalso3sYCP_QA,french,0.5387372
qMn3Qa7gDsD5vnFEe_5gYg,american,0.796363
ibn2z12D6Hnf-KiDg3nxiw,american,0.833046
4DAZkjChkyQxgiOZt6UJmQ,american,0.9994104
q1gZLXETOCkRrOESCcjdqw,japanese,0.5023544
C8Ctyq7pXOPESK8cz_X2CA,italian,0.6265987
p-JaS3lxVQGdJp4ikjzqfg,indian,0.6393025
BSv3awhABROYjjwlQaQ-Qw,american,0.8830939
uTVfLJO4kYuzJsfxHm-BGg,japanese,0.5023544
RFiR-vXB46apdqHYr4S57w,indian,0.5993214
owYYuyLvlsdjLz68c3SSfg,american,0.8832247
WI05doY7Zskp-hfdCODRxQ,american,0.8892435
uPXehVdHJ_aM1V17iNfSSg,italian,0.5908161
uOwNAh9yZuq7yItvw4pZqw,indian,0.5993214
JOvcJqD5eCFrGjFa6k7vpQ,italian,0.6311236
W2Dj_3C2ySoXgg1SaGVj6g,japanese,0.6566294
SGjNkoNrAXIIHF5NQFwJVw,indian,0.9989074
7KO4zcBtc2-2M5kJLfl0kw,french,0.7726239
oIpNF3AJwqZlCs9fmpyFOQ,italian,0.6311236
hfO1-9BjdSLjqErFT265ug,indian,0.5993214
ip733nbgjaMMazfQ-Ibhgg,italian,0.7360784
2TWVQBY6WvzvaU1taRXHCw,japanese,0.6820593
zRW7Bm4t6dzHQbPKdgdEdQ,japanese,0.5023544
shTLI1GCcZ9rosFdt8d2Xg,american,0.9221888
AAQDZdKhtcX7otmOfOF9nw,french,0.6974936
Esgyg0dRzBQJFMuVSaCYww,american,0.8225055
rupPZLhd0oRSAmVDaeYaGA,italian,0.6739074
lxZLwDX6gFTjSPkcVwqiyw,french,0.5438321
-km0gGCxrhcvD62mlDvV4w,indian,0.5494725
ct58a_D8Z8DoJt7luB50wQ,japanese,0.9977196
YKao3OFejm_GF-kepyI90w,italian,0.6773402
XKy4Cy4uNgO7rxhH4yFJQQ,indian,0.6850058
7ZQSMqWzvXMSetXnii2fBg,chinese,0.5578387
F45gH5oEHbuptyHLRV8ZWw,indian,0.5993214
vLaaNR3rTeSFEZe_nn43BA,italian,0.6481676
M7FR0flXH4yUq5Gh7-7Vog,french,0.6888917
jhyg04zQZqW_HWLq5qjsMQ,japanese,0.5023544
I-5p67rFCMwChxsG4d69Jw,american,0.9994104
Uev0cXa6nx1rZP07kmCHow,japanese,0.5023544
nVtJOWn3XlL6MSZ-YnU6iA,italian,0.5908161
WaE2Uab1AJA3myn-4WNPdg,korean,0.9976112
f26O6kd8FCWoCXfQUNWJ2g,indian,0.5993214
WoZnkXZInggzgQM_LbDpGg,french,0.6270424
ud4-0gH8YlAExTBJoADPtw,french,0.6972262
5ZWX85Le2vNrtAw5s9lHdQ,american,0.796363
bW3mY-voyav37nU0uaLmNQ,italian,0.6706464
YvSCXoj-z1eS2soiXQSIFQ,french,0.9976321
xZ96vaoL-cQjfotmUKtjJQ,japanese,0.5822345
HdYmIA2jRBbKnU1mGJ9a3Q,american,0.8411327
YLneWqE-Mixh9BCwnS5QBA,american,0.796363
HVWlYTXsR9Vx9ZoxJQa2zg,indian,0.754352
bSdguSmgdkPBfmD0bPUYKg,american,0.9994104
UJSugMSGxB4vzBaCvmLthA,french,0.6174511
ouhpws9JRRhbV0AhYh_RRg,american,0.8892435
24me8lxwpZS1QWGf57bAqw,korean,0.7330751
TlKUPuAnVptyR2x1JHSqfA,indian,0.5494725
pV-f6jq8mqNWymbPyPNmzg,french,0.7832196
bEec28P1CziowM9LrNkNsg,french,0.6033478
UJe9_p6NEl0kA6xHVo5PKw,french,0.9980684
s4pRTGVcKMfybxpyKu4KzA,indian,0.5993214
iGonCEvDXwwxjABRdwQ0sQ,italian,0.5908161
oCeDS1HexV3bWSJLxmjqXQ,american,0.8504266
NmWRyxPPk9Up5jZIWQT7jQ,japanese,0.5023544
hB0DCqfyHKGI137Gfg-yxQ,korean,0.6642283
3n96VKiKG5Tte8z-U-TaLg,italian,0.9989021
NDNdv06TUHhvQV1VYgrr3w,french,0.5438321
HFn1sPqKSzvxaMk2n2ZtJw,japanese,0.649614
l1EdTmBBFzxQIZDftPZeUQ,french,0.5912793
FXFQJmhK6elesopXdhjvFQ,japanese,0.5023544
xfpq6PpkYLAwIeFWQVkiGg,american,0.796363
u2E3z4yUyy4Q9m8NoLcdfA,japanese,0.5774665
vCIMRKwMV5ehPYPb7sd2Lg,italian,0.9984046
AQaW1dsOhh2aD0qEX8RYZA,japanese,0.6745284
ykTc4pZYEAY0Esd0yVFSOQ,french,0.9980684
Tw7bIH7iyI1mK1o070w1Vw,italian,0.9984046
gqTikTCIS01E2m20PzHoDQ,french,0.5808082
eHcQP7EGKoPPSHDNm1oQaA,american,0.9994104
2h12doe_dr-_pj52ZrJ5hg,japanese,0.5023544
_kAe3HpRbNUTVVG8yUdbhw,american,0.8196575
2Ga76-_btMgRTcHPy7kAUg,italian,0.6706464
v2w_gKvV5kCk8a-nGDPrEQ,italian,0.5908161
klAhw3xLQi9GF1tf_HnS7w,japanese,0.6562479
3adJXvbiqtOF6mmzeGXwWw,japanese,0.5873903
xKIv_b2L2pUHmsoJ-xOepg,italian,0.9986269
clRkIWrwyNVpcZdhrYVB5g,indian,0.5993214
XAeGAF5MGr7P6A13SnXbjQ,american,0.8504266
e-XgOOm0X4Lk-gAX45Bj1Q,italian,0.9984046
pKnqJZpCX3xYIURHOnWuig,indian,0.5993214
o2SAcKbfOMkA71xUfyee6Q,italian,0.6496425
M8FNsKsudKbBcYMyH5bjlw,japanese,0.5947537
7fSrrMD75A210TJg8oq-6Q,american,0.8752262
Wcnig4807LHZyk8z08IeGw,italian,0.5908161
Ms1p17KsYteDlkvHnllC2g,japanese,0.6555792
Gn7oaWjBoEGHe1_bfsBikg,american,0.8339444
QAGFu7pqCAZUJkYkUB5pjg,korean,0.6507835
SUbNA5z-LokTPQj5cdds8Q,french,0.6974936
qCfaCVSEJlz51a9dMg7mhQ,american,0.9994104
GZvelhGenbfJxc4_SG_RJw,italian,0.7221345
vEYEs9McRtRdKBp2XfRNZA,italian,0.5908161
Fuk7jDI2XAcvHxqau5rKWA,french,0.6341389
LaMbEoM5Vw9CQP5usaD2xA,indian,0.9984598
_oB3M47mlg3dJGKKIYkRIA,indian,0.5993214
0FaLilJs2VN83hOEBcBnPg,french,0.6136666
AtUxlW7ltZb73ZXMwpkY_g,japanese,0.9969054
dv-RaOwKFizDe4c5-sVJ5w,korean,0.5514492
JLpEKUYAtzBRQwsUL3RPIA,french,0.5808082
LyFVS_a089B96WTEGLNpeA,italian,0.9984046
3J9hH7EJdBv7_TjaQQqsJQ,french,0.5438321
HKlcHprrOCbwMw6x71zYLg,korean,0.5514492
ZQrmos0TEPCmMHQUreYvpw,italian,0.9984046
JkH1dB55OvktG7IQscG6WA,korean,0.5282663
xYWa1kchoGxjgH4ZsatAJQ,american,0.796363
PPhUz-roOHiIp9vA0rEoIA,indian,0.5993214
OFfZUS-nu6NDnsWe1B2bUQ,japanese,0.9984304
5LqclCP-RTj61-5QNo0jZw,french,0.7832196
uv7iMV8JCW0BT6-S8uiJlw,japanese,0.5023544
8y8_xwiaBtCVYA4Jjx-5AQ,japanese,0.9977196
fePu8xy0ir_ikZcS_vVSBA,japanese,0.6555792
SVJNB9LqI13jtVyKMZVqeg,chinese,0.5026045
NqFXD7bZlA5xvFGxXp3eog,american,0.7422343
-r0CBmuraX-_ef8jU7Cx2A,american,0.9176716
MyQV4i518ZO4CLudtR8gLA,american,0.8925973
gl1p0g_BN_DC4Eh_hRaUEg,korean,0.5760657
WDCA17TmVOAMWgMLHc2E6Q,american,0.8504266
ZLiN64ge9szKqg-9N6mQjA,american,0.9994104
iU9ccAdtNNRgV-jMKj13mw,japanese,0.9977196
Idx1__FUB7CqnhS4aQWGFQ,japanese,0.5023544
tsiC3VpO-hZEb98Qk3p-DQ,american,0.8666258
_lS5EcBhVur3zQ5wxryGYw,japanese,0.54466
u5gLdI6l6zsPxL2kOYbyfw,italian,0.7196224
7NFnAxUjfiYg8QrGsjMJKw,american,0.796363
dzlhiEg7nE49iReUC10w_A,american,0.9176716
JSexQM-wn8HvWmfxu_m5ZA,italian,0.7460225
DyPK6IyY-8xIqQWT4HqJNw,american,0.8465099
5QgBCrAbXbM1ORiqZDrBPQ,japanese,0.653995
pMdGxqqo_bJQNwvwj2XpcA,american,0.796363
SJ6gBwqF219nV6dAZBt93Q,indian,0.5993214
xq0cX_DgxiJMXwhmEl9kUA,chinese,0.538946
85Ifx7JdvYZFvXmSo7LwVA,japanese,0.5873903
clSdWAI5F3uK6QPcmJIwNg,french,0.6174511
DtNAMUi4jKyQS6MwFTfKqw,french,0.5438321
0WjxE8_KSd2bUFUA4WSn9A,french,0.6270424
I8rG7zAwNbBOji-R8MYwcQ,indian,0.5993214
e_2o3neKJ5vwDXKd70XLBg,italian,0.6706464
6nvauDS1LzXU1CVweD8lKQ,chinese,0.9953763
x-53zwkCxlSuI4nih4YZ1g,french,0.5808082
XJxoBc_3vvDiCCJViLNfJg,french,0.9984854
wp5BpfUi9Aa4T0Gk0bnhag,italian,0.9984046
Y3d3m6ut-7oTQ4lFfnPvXA,american,0.8196575
ruE5cqNFvkkIgkk0dL5pYA,french,0.693104
0BzxIsoRuFvxbMPl-iH70A,french,0.6921131
V2oWqXcoJkgGeIPOaS9eDA,indian,0.7483852
tznio-FInuk87Y15Dgq5iw,japanese,0.6555792
L7SAE6REtK71TNI2C98_bQ,indian,0.6348199
YT5Ywu9y190B4IGIlBetzA,italian,0.6739074
uFhZ8B4gnMWAg5SUgG6Jsw,french,0.5438321
dv4mMmbCAb7FtUj1Md-K6Q,american,0.8411327
qWUJq3Kc8kNV3FUsLeesjg,italian,0.5908161
rtivWWzG0XjUuhSrwusTgQ,italian,0.5908161
toQw2i2Ffowie28LnZCfSQ,french,0.6907318
W8flNX3SneJlQBQt7C9Q9w,american,0.7422343
OwDRIugcA4LkUuTRqpJsog,french,0.9984952
V3USzFEGhuoXez4G2Rk11A,french,0.6813631
ciHt5n5rmpby1YcC_6JVrg,american,0.8742384
sXxpqjRajbspzLRdv_6QBw,japanese,0.9977196
np98mkA22LYf6kCwCL59pw,american,0.8752262
dj_MzBCMIwDOTvW3kWIC8g,korean,0.6642283
JCZTtZBWNZmHe52BLxfmYA,american,0.796363
kZIWqN41LuG3AoOIFo2RCA,french,0.9980684
e5VNqnVitx8OrnINaMMCsA,italian,0.9980441
Z5JY0Wq4dctTdlFQxPVECg,korean,0.9981388
HSQrBVZ0wiXYs96yEt2qUw,french,0.6341389
Ucxhqn56VtC-eYjdNsg7Og,american,0.880582
VakC43fJQAT5c6f3rqPlOw,indian,0.5993214
8Ma7tPa4s3iVabqeGCyZdg,chinese,0.5048922
15k7iqFbhf4h8L01yggLqg,italian,0.9989021
NMVRHrkdp68twl4CWo1I5A,french,0.6921131
_N92SH1Zi-Hbxn_bNHFz0Q,italian,0.7261678
xefmiLAsKURFc6FDGSRgfQ,american,0.796363
h2HPWsBX3ABNvLHbP3KzqA,italian,0.5908161
W83Dpm-rKABQ3rnfIq_xwQ,american,0.833046
KscSF2Bnwa_wlg1MbdFjvQ,italian,0.54072
wcs0Qm2PshPz0ifTsJK3YA,japanese,0.5629325
VF3wSCRC3mE6JpBQPQXELA,italian,0.7214376
4ixWiPyYysS2i8LAg4qzrQ,italian,0.5908161
cn4pmndnUTXEJ5N-4hTKOw,american,0.796363
ynB8T3htx8s5V0YV8gVPGA,chinese,0.5578387
BLOhJ35G077GpNCNrKgryw,american,0.796363
QlZNc5HhxtuEWUQSYf7JxA,american,0.9994104
TK1rbgBEPQWyxF4pu973oQ,american,0.796363
wQU3LMmOPNzxL-ptOi_F5w,japanese,0.6674774
jt-0y4RJ20ONbkxxNWG_Sw,japanese,0.9977196
DoSU8IPq-Py_YV3kYmXPfQ,italian,0.7319503
NJ7zULzFvPxrt_ILMvV7gA,korean,0.644995
Ziqm5UwyCy3kATJVYYmANw,american,0.796363
xnrn6Ibn4T22vTjYX1H1zQ,indian,0.5993214
hrURGD65Y3P226i0rQoX6g,italian,0.5908161
d8rjBRM8etCFhG5XzzvoGA,american,0.8892435
zwFS-FcGe062to_rWWkLCw,french,0.6813631
gWuHmSQ8G5FiKv-rEogwvA,indian,0.7526522
3BYgbjo8MtaIyLZMdTxrOQ,japanese,0.5947537
c5vz72Q9mAmRs2NZUsWpRQ,indian,0.754352
ugzHlkx2ILYzs72_8hxV8w,american,0.8225055
R-biStUvl2zuhIQFk40GsQ,french,0.6821161
ZxobXn7eEYDOzQKYHH9ARQ,italian,0.5908161
LB-5zqmok2NI0DLkkjJ9Gg,indian,0.9984598
iWiRGDphwDrXAQyEJL5KVA,korean,0.5330948
o5EIqc4LekAoeLHiYjzLqQ,japanese,0.9983819
Ui-3otfRs2yg7mPZOlVTIw,japanese,0.5023544
q1F09j4JFRZQJ2e11m7lGg,italian,0.5908161
kzmKTYkGLE5I-sAuY8mDGQ,japanese,0.5023544
